"","budget","original_language","popularity","runtime","runtime_cat","revenue","sw_lang_en","sw_web_presence","sw_tagline","keyword_cnt","release_year","release_month","high_release_month","release_day","sw_collection","countries_cnt","lang_US","lang_FR","lang_RU","lang_ES","lang_JA","actor0_movies_cnt","actor0_movies_3y_cnt","actor1_movies_cnt","actor1_movies_3y_cnt","actor2_movies_cnt","actor2_movies_3y_cnt","sw_female_actor0","sw_female_actor1","sw_female_actor2","sw_male_actor0","sw_male_actor1","sw_male_actor2","actor0_prev_revenue","actor1_prev_revenue","actor2_prev_revenue","director_movies_cnt","director_movies_3y_cnt","genre_adventure","genre_fantasy","genre_animation","genre_drama","genre_horror","genre_action","genre_comedy","genre_history","genre_thriller","genre_crime","genre_documentary","genre_science_fiction","genre_mystery","genre_music","genre_romance","genre_family","genre_war","depart_Art","depart_Camera","depart_Crew","depart_Custom_Mkup","depart_Directing","depart_Editing","depart_Lighting","depart_Production","depart_Sound","depart_Visual_Effects","depart_Writing","depart_Art_female","depart_Camera_female","depart_Crew_female","depart_Custom_Mkup_female","depart_Directing_female","depart_Editing_female","depart_Lighting_female","depart_Production_female","depart_Sound_female","depart_Writing_female","producers_5y_revenue","directors_5y_revenue","actors_5y_revenue"
"2109",2.89228029230919,"en",1.08979163659683,1.74831809719495,"Medium",17.1158572763168,"Yes","Yes","Yes",9,2011,2,"No",8,"3-5","1","Yes","No","No","No","No","6-8",">2","6-8",">2","6-8","1","No","No","No","Yes","Yes","Yes",3.00478989599716,2.96433574888083,3.05047747306129,">2",">0","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",">2",">2",">2",">2",">2",">2","2",">2",">2",">2","2",">0","0","0","0","0","0","0",">0","0","0",19.7490513354811,18.7267833493419,3.05307185878932
"2110",0,"en",0.223694963457116,1.7163798514468,"Medium",14.1330394979589,"Yes","No","No",0,1990,5,"No",4,"0-2","1","Yes","No","No","No","No","3-5","1","0-2","0","0-2","0","Yes","No","Yes","No","Yes","No",2.92931169294647,2.93391633752565,2.94018752912641,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0",18.1456568312236,0,2.93674735125925
"2111",0,"fr",0.589744373321071,1.77833322690223,"Large",14.4794472356194,"No","No","No",2,1991,4,"No",3,"6-8","1","No","Yes","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",2.86931474222521,2.85582207730485,2.88435803857747,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","1","1","0","1","1","1","0","1","1","0","2","0","0","0",">0","0",">0","0","0","0","0",16.8461490583388,0,0
"2112",2.9870015645254,"en",0.984855411405198,1.79463530285411,"Large",20.544494644942,"Yes","Yes","Yes",10,2009,6,"No",19,"6-8","1","Yes","No","No","Yes","No","3-5",">2","0-2","1","0-2","1","No","Yes","No","Yes","No","Yes",3.06727478253173,3.06247305630483,3.06247305630483,">2",">0","Yes","No","No","No","No","Yes","No","No","No","No","No","Yes","No","No","No","No","No",">2",">2",">2",">2","2",">2","0",">2",">2",">2","1",">0","0","0",">0",">0","0","0",">0","0","0",22.9151299847058,20.3803666852799,3.10966016125751
"2113",0,"en",0.0366041170580389,1.76134863954306,"Large",9.64891783153455,"Yes","No","Yes",0,2005,9,"Yes",16,"0-2","0","No","No","No","No","No","0-2","0","0-2","0","0-2","0","No","No","No","No","Yes","No",2.9191512257289,2.90166377804042,2.92622580161121,"0","0","No","No","No","No","No","No","No","No","No","No","Yes","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",7.28458468654574,0,0
"2114",2.97568273354044,"en",1.1583591967736,1.75569899267821,"Large",19.2440543260405,"Yes","Yes","Yes",16,2011,1,"No",12,"3-5","1","Yes","No","No","No","No","3-5","1","0-2","1","0-2","0","No","No","No","Yes","Yes","Yes",3.02089830020275,2.88739536727549,2.98385189618561,"0","0","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","1","1","2","1","1","1","0","2","1","1",">2","0","0","0",">0","0","0","0",">0","0","0",20.8592019807128,0,3.05745481637692
"2115",2.80984056296996,"ru",0.711739773044311,1.72368941930815,"Medium",15.3389933353887,"No","No","No",0,2012,4,"No",5,"6-8","1","No","No","Yes","No","No","0-2","1","3-5","2","3-5","1","No","No","No","Yes","Yes","Yes",2.90378008739236,2.91542561162713,2.91644801675513,"0","0","No","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","0","1","0","0","1","0","0",">2","1","0",">2","0","0","0","0","0","0","0","0","0","0",21.5845412514492,0,2.5012907296103
"2116",2.91076563999777,"en",1.30970237701571,1.70870182538799,"Short",18.0401504386164,"Yes","No","Yes",3,2002,10,"Yes",25,"3-5","2","Yes","No","No","Yes","No","6-8","0","3-5","1","0-2","2","No","Yes","No","Yes","No","Yes",3.012568124483,3.02943335709084,2.97335826330373,"0","0","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","No","No",">2",">2",">2",">2",">2",">2",">2",">2",">2",">2",">2",">0","0","0",">0",">0","0","0",">0","0","0",21.967169044267,0,3.01951336381822
"2117",2.90233919345195,"en",1.21006024192548,1.73235624654032,"Medium",19.0942095923327,"Yes","No","No",6,2012,2,"No",5,"0-2","1","Yes","No","No","No","No","3-5","2","6-8",">2","6-8","0","Yes","No","No","No","Yes","Yes",3.01889296669078,3.00478989599716,3.07454312675269,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",20.7417567582539,0,3.01020552406744
"2118",2.81907986770626,"en",1.3114902608988,1.7182404735814,"Medium",16.8240097860196,"Yes","No","Yes",16,1988,2,"No",12,"0-2","1","Yes","Yes","No","No","No","3-5","0","3-5","1","0-2","1","No","No","Yes","No","Yes","No",3.01621763443388,2.96700337127336,2.89392718425918,"0","0","Yes","No","No","Yes","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","0","1","0","0","1","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0",18.6047268794719,0,0
"2119",0,"en",0.355294117483216,1.76272771964008,"Large",9.21860611639321,"Yes","No","No",0,1997,10,"Yes",3,"0-2","0","Yes","No","No","No","No","3-5","0","0-2","0","0-2","0","Yes","No","Unknown","No","Yes","Unknown",3.02643862346746,2.91723952124731,2.92551347872468,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",7.24922182683116,0,0
"2120",2.91800800323478,"en",1.24495889970432,1.75855096091703,"Large",18.8214388046074,"Yes","Yes","Yes",5,2013,12,"Yes",24,">8","1","Yes","No","No","No","No",">8",">2","0-2","1","6-8","1","No","No","No","Yes","Yes","Yes",3.05042307371638,3.03193196176674,2.96311756045634,"1","0","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes",">2","1","0",">2","1","1","0",">2","2","0",">2","0","0","0","0","0","0","0",">0","0","0",21.7992523227258,0,3.0704570439257
"2121",0,"en",0.855048357522653,1.79681963188196,"Large",15.4641693758593,"Yes","No","Yes",2,1967,10,"Yes",31,"3-5","2","Yes","No","No","No","No","3-5","0","0-2","0","0-2","0","No","Yes","No","Yes","No","Yes",2.94854582132809,2.94854582132809,2.89694607563427,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",18.8126394431165,0,2.94854582132809
"2122",2.91523220160571,"en",1.23123182840032,1.70672060129304,"Short",17.2136260621836,"Yes","Yes","Yes",5,2006,8,"Yes",11,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","1","Yes","No","Yes","No","Yes","No",2.9808624680832,2.98885229465154,3.00949460193975,"0","0","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","0","1","1","0","1","0","0","2","2","0","2","0","0",">0","0","0","0","0","0","0","0",20.1050994195473,0,0
"2123",2.93507122589738,"en",1.04422339156141,1.7254630513334,"Medium",16.2549044544995,"Yes","No","Yes",6,1997,1,"No",9,"0-2","1","Yes","No","No","No","No","3-5","0","0-2","0","0-2","1","No","Yes","No","Yes","No","Yes",2.95758651788775,2.95725994334958,3.00383030051755,"0","0","No","No","No","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No",">2","0",">2","1","2","1","0",">2","1","0","1","0","0","0","0",">0","0","0",">0",">0","0",19.1841083946882,0,2.81349361508494
"2124",2.95793496184745,"en",1.15092301436207,1.78902350016044,"Large",18.9046055412674,"Yes","Yes","Yes",6,2005,12,"Yes",6,"3-5","1","Yes","No","No","No","Yes","0-2","0","0-2","0","0-2","0","Yes","Yes","Yes","No","No","No",3.02847889274786,2.9510003352738,2.95245772220692,"0","0","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","Yes","No","No",">2","1","0","1","1","1","0",">2","1","0","2","0","0","0","0","0","0","0",">0","0",">0",21.6697915955747,0,3.02847889274786
"2125",2.40934502828183,"en",0.957996704855967,1.7163798514468,"Medium",10.1266711030504,"Yes","No","Yes",1,2015,11,"No",5,"0-2","1","Yes","No","No","No","No","0-2","0","6-8","1","0-2","0","Unknown","No","No","Unknown","Yes","Yes",2.97113667181571,3.08374015048044,3.00005216936563,"0","0","No","No","No","Yes","No","Yes","No","No","Yes","Yes","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",8.84723412964251,0,1.34871065481202
"2126",0,"en",0.751888967955638,1.70061900007258,"Short",13.2075809798753,"Yes","No","Yes",5,1973,11,"No",3,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","No","No","No","Yes","Yes","Yes",2.93009521122303,2.91035723711962,2.93315719944197,"0","0","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","1","1","1","1","1","1","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0",0,0,2.7226744983879
"2127",0,"en",1.10274656235597,1.74370633586132,"Medium",18.4335969790906,"Yes","No","Yes",4,1980,12,"Yes",12,"0-2","1","Yes","No","No","No","No","3-5","0","3-5","2","0-2","0","No","No","No","Yes","Yes","Yes",2.97546971432824,2.95255602538742,2.80118646668815,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","2","2","0","1","2","1","0",">2","1","0","1","0","0","0","0","0","0","0","0","0","0",18.0720934069743,0,2.93113429914729
"2128",2.84568849428469,"en",1.19482031411138,1.71449622292064,"Medium",15.1073145531406,"Yes","No","Yes",2,2013,9,"Yes",3,">8","1","Yes","No","No","No","No","0-2","0",">8","2","3-5","1","No","No","Yes","Yes","Yes","No",2.97624443446246,3.00847897159741,2.81456790421977,"0","0","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No",">2",">2",">2",">2",">2",">2","2",">2",">2","0","1","0","0","0","0",">0","0","0",">0","0","0",19.2844227621509,0,0
"2129",0,"ru",1.29000714555945,1.67348881600924,"Short",10.716659698194,"No","No","Yes",13,1925,12,"Yes",24,"0-2","1","No","No","Yes","No","No","0-2","0","0-2","0","0-2","0","No","No","No","Yes","No","Yes",2.86026556376581,2.87903528634897,2.83169136946542,"0","0","No","No","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","No","1","1","1","0",">2",">2","0",">2","1","0",">2","0","0",">0","0","0","0","0","0","0","0",0,0,0
"2130",2.91076563999777,"en",1.09606507121363,1.72894905196598,"Medium",18.8624474369067,"Yes","Yes","Yes",9,2009,4,"No",10,"3-5","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","Yes","No","Yes","No",2.95922095729922,2.88015825989385,2.95689025142174,"2","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","Yes","Yes","Yes","No",">2","1","2",">2","1","1","0",">2","1",">2",">2",">0","0","0",">0","0","0","0",">0","0","0",21.7067329215692,18.9520643625938,0
"2131",0,"en",0.428811767332125,1.70061900007258,"Short",16.1180957509583,"Yes","No","Yes",2,1981,3,"No",6,"0-2","1","Yes","No","No","No","No","3-5","1","0-2","0","0-2","0","No","No","Yes","Yes","No","No",2.99897431086103,2.99056469102683,2.9338310320504,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","1","1","0","0","1","0","0",">2","2","0","1","0","0","0","0","0","0","0","0","0","0",19.7738516997001,0,3.0106786735819
"2132",2.80674717911886,"es",1.16489937136603,1.74213674380532,"Medium",16.7756407312809,"No","No","Yes",10,2009,11,"No",6,"6-8","2","Yes","No","No","Yes","No","0-2","0","0-2","0","0-2","0","No","No","No","Yes","Yes","Yes",2.99142918916871,3.00725432560533,2.96383820839783,"0","0","No","No","No","Yes","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","2","0",">2","1",">2",">2","0",">2","2",">2",">2","0","0","0","0",">0","0","0",">0","0","0",19.7406068416434,0,2.99142918916871
"2133",2.59743294457805,"en",0.979916943809112,1.72368941930815,"Medium",10.9477492464542,"Yes","Yes","Yes",17,2013,7,"No",29,"3-5","1","Yes","No","No","No","No","6-8","2","0-2","0","0-2","0","Yes","No","No","No","Yes","Yes",2.99993532494228,2.94150120618828,2.95481439223557,"1","0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","2",">2","1",">2","1","1","1",">2","1","1","1","0","0","0","0","0","0","0",">0","0","0",0,0,2.97109733434068
"2134",2.84568849428469,"en",1.19640020688712,1.71449622292064,"Medium",13.2941024702578,"Yes","Yes","Yes",6,2015,1,"No",15,"6-8","1","Yes","No","No","No","No","0-2","0","0-2","0","3-5","0","Unknown","Yes","No","Unknown","No","Yes",2.98351171202083,3.0075740414885,3.06248081120859,"0","0","No","No","No","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No",">2","0","2","1","1","1","0",">2","1","0",">2","0","0",">0",">0","0","0","0",">0","0","0",20.7289080715618,0,2.27152940662741
"2135",2.80984056296996,"en",0.406637521730806,1.68988188256892,"Short",16.0127352464116,"Yes","No","Yes",1,2000,3,"No",1,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","1","No","Yes","No","Yes","No","Yes",2.92678461581786,2.91599426723598,2.89896786528185,"0","0","No","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","Yes","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",11.3101086003261,0,0
"2136",2.8270148923815,"ko",1.12597544061055,1.75995646498688,"Large",17.7073308764831,"No","Yes","Yes",2,2011,8,"Yes",10,"3-5","1","No","No","No","No","No","0-2","0","0-2","0","0-2","0","No","Yes","No","Yes","No","No",2.94649523282258,2.91775023602849,2.97465411523694,"0","0","No","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","No","No","No","No","0","0",">2",">2","1","2","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0",0,0,0
"2137",2.86722249962556,"en",1.1089759447241,1.74831809719495,"Medium",17.7276844920021,"Yes","Yes","No",3,2008,9,"Yes",12,"0-2","1","Yes","No","No","No","No","6-8","1","0-2","0","3-5","1","Yes","Yes","Yes","No","No","No",2.99893814991928,3.0054522372559,3.02971207002694,"0","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",">0","0","0","0","0","0",21.3774012938732,0,3.02068982273913
"2138",2.8876460920512,"en",1.0444433311133,1.72189476247005,"Medium",16.365213976791,"Yes","No","Yes",6,1996,12,"Yes",18,"3-5","1","Yes","No","No","Yes","No","6-8","2","6-8","1","3-5","1","Yes","Yes","No","No","No","Yes",3.01145993302148,2.97916749620755,2.87560284389281,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",">2",">2","1",">2",">2",">2","1",">2",">2","0","1",">0","0","0",">0",">0","0","0",">0",">0","0",19.2621819317631,0,2.99962924432284
"2139",2.85073062208483,"en",1.02224766987884,1.7513148227388,"Medium",15.7257785773772,"Yes","No","Yes",8,2006,10,"Yes",27,"0-2","1","Yes","No","No","No","No","3-5","0",">8",">2","0-2","0","Yes","No","No","No","Yes","Yes",3.02971207002694,3.03620559115155,2.98366720009916,"0","0","No","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","No","No",">2",">2",">2","1","2","1","0",">2",">2","0","2","0",">0","0","0",">0","0","0",">0","0","0",0,0,0
"2140",2.78195174500875,"de",1.22536655250862,1.75995646498688,"Large",16.6949654992214,"No","Yes","No",11,2007,9,"Yes",27,">8","2","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Unknown","No","No","Unknown","No","Yes",2.96101817349082,2.97802736215257,2.947709631561,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",">2",">2",">2","1","1","1","0",">2",">2","0","1","0","0","0","0","0","0","0","0","0","0",18.6689531912081,0,1.67531626674726
"2141",2.76472264172467,"en",1.26778189216515,1.75995646498688,"Large",17.0343864228325,"Yes","No","Yes",12,1959,3,"No",18,"0-2","1","Yes","No","No","No","No","0-2","0","0-2","1","0-2","0","Yes","No","No","No","Yes","Yes",2.83059679676871,2.8612140418205,2.85196083725292,">2","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","Yes","No","No","2",">2",">2",">2",">2","1","1",">2",">2","0",">2","0","0","0","0","0","0","0","0","0","0",0,0,0
"2142",2.68049866990013,"en",1.13552875111964,1.7254630513334,"Medium",13.6736185987129,"Yes","Yes","Yes",6,2009,9,"Yes",12,"0-2","1","Yes","No","No","No","No","0-2","2","0-2","0","6-8","0","Yes","No","No","No","Yes","Yes",3.05348147880184,3.00036236764736,2.99983362023628,"0","0","No","No","No","Yes","No","No","No","No","Yes","Yes","No","No","No","No","No","No","No","2",">2","2","1","2",">2","1",">2",">2","2","1","0","0","0","0","0","0","0",">0","0","0",16.9909723234796,0,3.05550781048503
"2143",2.87982988046567,"en",1.06862356417858,1.73403132149329,"Medium",18.7034161241713,"Yes","No","Yes",5,2003,3,"No",7,"0-2","1","Yes","Yes","No","No","No","6-8","0","0-2","0","6-8","2","No","Yes","No","Yes","No","Yes",3.00582192469322,2.98750120644576,3.01929838952899,"0","0","No","No","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","0","1","0","0","1","1","0",">2","1","0","2","0","0","0","0","0","0","0",">0","0","0",21.1812757393893,0,3.00582192469322
"2144",2.8825654255758,"en",1.05410157338961,1.70870182538799,"Short",13.7858932640121,"Yes","Yes","Yes",2,2011,2,"No",11,"3-5","2","Yes","No","No","No","No","3-5","1",">8","1","0-2","0","Yes","No","Yes","No","Yes","No",2.99362393011951,3.03626871642756,2.9972983983881,"1","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No",">2","1","0","2","2","1","0",">2","1","0","1","0","0","0",">0",">0",">0","0",">0","0","0",21.4359514785412,0,2.96637781039222
"2145",2.93507122589738,"en",1.16197598314829,1.76409393431766,"Large",16.0616203214102,"Yes","Yes","Yes",14,2006,9,"Yes",10,"3-5","1","Yes","No","No","No","No","6-8","1","3-5",">2","3-5","1","No","No","Yes","Yes","Yes","No",2.98924236438117,2.99417507384254,2.98167317311833,"1","0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No",">2","1","0",">2","2","1","0",">2","1","0","2",">0","0","0",">0",">0","0","0",">0","0","0",21.1931809491496,0,3.00551222740326
"2146",2.79880143927589,"en",1.24835295460062,1.69208954599311,"Short",19.1419479203235,"Yes","Yes","Yes",6,2011,10,"Yes",19,"3-5","1","Yes","No","No","No","No","0-2","0","0-2","0","0-2","0","Yes","Yes","Yes","No","No","No",2.99972641524725,2.98824743026797,2.9854211457834,"0","0","No","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","2","1",">2",">2",">2","1","0",">2","0","2","1",">0",">0","0",">0",">0","0","0",">0","0","0",22.2680032234409,0,2.99972641524725
"2147",0,"nl",1.28183742067371,1.74525954872198,"Medium",15.5157136098645,"No","Yes","No",0,2012,10,"Yes",9,"0-2","2","Yes","No","No","No","No","0-2","1","0-2","0","0-2","0","No","No","No","No","No","No",2.85612878277101,2.86556955919103,2.91142589427856,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","1","1","0","2","1","0","0","2","2","0","2","0","0","0","0","0","0","0","0","0","0",0,0,2.76891836465714
"2148",2.92999482510447,"en",1.1472173606583,1.69208954599311,"Short",18.8338877262656,"Yes","Yes","Yes",4,2014,7,"No",17,"3-5","1","Yes","No","No","No","No","0-2","0",">8",">2","0-2","0","No","No","Yes","Yes","Yes","No",2.92017357772091,3.06291132323664,2.91961079990802,"0","0","Yes","No","Yes","No","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","2","0","0","0","1","1","0",">2","1","2",">2","0","0","0","0","0","0","0","0","0","0",22.2984581106516,0,0
"2149",2.99885412726322,"en",1.42269497999739,1.77073964639405,"Large",19.1585829250149,"Yes","Yes","Yes",7,2015,5,"No",19,"3-5","1","Yes","No","No","No","No","0-2","0",">8","1","0-2","0","Yes","No","Yes","No","Yes","No",3.01175854418853,3.06291132323664,3.02361905284421,"2","0","Yes","No","No","No","No","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No",">2",">2",">2",">2","2",">2",">2",">2",">2",">2",">2",">0","0","0","0","0","0","0",">0",">0","0",21.980319552151,20.3590099170294,0
"2150",0,"ko",1.14047782708143,1.74982404102648,"Medium",16.9853351625909,"No","Yes","Yes",1,2005,7,"No",29,"6-8","1","Yes","No","No","No","Yes","0-2","1","0-2","0","0-2","0","No","Yes","No","Yes","No","No",2.86347018568338,2.87675303818714,2.89397588228628,"2",">0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No","2","1","0","1","1","2","0",">2","2","0","2","0","0","0","0","0","0","0","0","0",">0",0,16.6448896784179,2.86347018568338
"2151",2.94141572738159,"en",1.23911823126062,1.77956098350222,"Large",13.8738332382274,"Yes","No","Yes",20,1997,9,"Yes",27,"0-2","2","Yes","No","No","No","No","0-2","0","0-2","0","3-5","0","No","Yes","Yes","Yes","No","No",3.06736969826257,2.96094138697414,2.96794598102138,"1","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","Yes","No","No",">2",">2","1",">2",">2","2","1",">2",">2","0","2",">0","0","0",">0","0",">0","0",">0","0","0",0,0,3.06736969826257
"2152",2.93507122589738,"en",1.27546701432836,1.7513148227388,"Medium",16.7400915609344,"Yes","No","Yes",10,1996,8,"Yes",15,"0-2","1","Yes","No","No","No","No",">8","0","3-5",">2","3-5","0","No","No","Yes","Yes","Yes","No",2.98779148131862,2.98995388312186,2.97164215832744,">2",">0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","No","No","2","2","0",">2","2","2","0",">2",">2","0","2",">0","0","0",">0","0",">0","0",">0",">0","0",20.5923222097383,18.8742195437518,2.8642513863382
"2153",2.97776300409641,"en",1.35616528431994,1.71065777618006,"Short",19.6644446650666,"Yes","Yes","No",2,2016,10,"Yes",13,"0-2","1","Yes","No","No","No","No","6-8","1","3-5","0","3-5","0","Yes","No","Yes","No","Yes","No",3.06248081120859,2.92040848765926,3.0074634751661,"1","0","Yes","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","Yes","No","0","0","1","0","2","2","0","1","0","0",">2","0","0","0","0","0",">0","0",">0","0","0",22.2215020324078,0,3.02459513509702
"2154",2.92435297126682,"en",1.2096764131725,1.74370633586132,"Medium",19.1720968373533,"Yes","No","Yes",3,2000,12,"Yes",14,"3-5","1","Yes","Yes","Yes","Yes","No","3-5","2","3-5","2",">8",">2","Yes","No","No","No","Yes","Yes",3.00582192469322,2.98995388312186,2.96005444725194,"0","0","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No",">2","2","1",">2","2","1","1",">2",">2","0",">2",">0","0","0",">0",">0","0","0",">0","0",">0",19.3629690239351,0,3.03341875134277
"2155",0,"en",1.17727875299968,1.73894710624141,"Medium",16.2554595028202,"Yes","Yes","Yes",6,2016,4,"No",8,"3-5","2","Yes","No","No","No","No","3-5","0","0-2","1",">8","2","No","No","No","Yes","Yes","Yes",3.06736969826257,2.9685530374422,3.0723072346018,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","2","0","0",">2","0","0","0","0","0","0","0","0","0","0",0,0,0
"2156",2.89653867337957,"en",1.0037376086393,1.75279072590176,"Medium",17.6076777860905,"Yes","No","Yes",5,2008,8,"Yes",6,"0-2","1","Yes","No","No","No","No","3-5","0","0-2","0","0-2","0","Yes","Yes","Yes","No","No","No",2.98985198225846,2.987247417274,2.96908695526498,"0","0","Yes","No","No","Yes","No","No","Yes","No","No","No","No","No","No","No","No","Yes","No","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0",">0","0","0","0","0",">0",20.5701693255313,0,2.98985198225846
"2157",2.76720696527763,"en",0.114520678279254,1.71449622292064,"Medium",15.733023731025,"Yes","No","No",1,2004,9,"Yes",30,"0-2","1","Yes","No","No","No","No","0-2","2","6-8","1","0-2","0","Yes","Yes","Yes","No","No","No",2.96748094712239,3.03206733660908,2.96794266937661,"1","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",11.0806335091377,0,3.00099576755822
"2158",2.84568849428469,"en",1.02002618203999,1.69853027775145,"Short",16.9926641081816,"Yes","No","Yes",0,2001,10,"Yes",12,"0-2","1","Yes","No","No","Yes","No","0-2","1","0-2","2",">8","1","No","Yes","No","Yes","No","Yes",2.9191385252707,2.99090412444161,2.90388562173782,"0","0","No","No","No","No","No","Yes","Yes","No","No","Yes","No","No","No","No","No","No","No","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",20.9956881644683,0,2.9191385252707
"2159",2.85534658625046,"en",1.31082514398476,1.77331527064735,"Large",15.0684466543293,"Yes","Yes","Yes",6,2016,11,"No",25,"6-8","2","Yes","No","No","No","No",">8","2",">8","1","3-5","1","Yes","No","Yes","No","Yes","No",3.05689732880079,3.0187148623731,2.91253947785731,"0","0","No","No","No","Yes","No","No","No","No","Yes","No","No","No","No","No","No","No","No",">2",">2",">2",">2","2",">2",">2",">2",">2",">2","1","0","0","0",">0",">0","0","0",">0","0","0",19.6988032050632,0,3.0742136748692
"2160",2.86354630833501,"en",1.31795247108623,1.73066229083063,"Medium",18.50029033015,"Yes","Yes","Yes",8,2016,3,"No",10,"3-5","1","Yes","No","No","No","No","6-8","1",">8","2","3-5","1","Yes","No","No","No","Yes","Yes",2.99070543954219,3.04218823828973,2.88745658511606,"0","0","No","No","No","Yes","No","No","No","No","Yes","No","No","Yes","No","No","No","No","No",">2",">2",">2",">2","2",">2",">2",">2",">2",">2",">2",">0","0","0",">0","0","0","0",">0","0","0",22.429133514942,0,2.90405992830913
"2161",0,"fr",1.19418899038707,1.76678865469605,"Large",16.82978005068,"No","Yes","No",1,2011,10,"Yes",6,"3-5","1","No","Yes","No","No","No","0-2","0","0-2","0","0-2","0","Yes","No","Yes","No","No","No",2.88896167647011,2.89331885214393,2.85982339226711,"0","0","No","No","No","Yes","No","No","No","No","No","No","No","No","No","No","No","No","No","1","1","0","1","1","2","0","2","1","0","2","0","0","0",">0",">0","0","0","0","0",">0",0,0,2.88896167647011
